external_risk_estimate,months_since_oldest_trade_open,months_since_most_recent_trade_open,average_months_in_file,num_satisfactory_trades,num_trades_60_ever_2_derog_pub_rec,num_trades_90_ever_2_derog_pub_rec,percent_trades_never_delq,months_since_most_recent_delq,num_trades_open_in_last_12m,months_since_most_recent_inqexcl7days,num_inq_last_6m,num_inq_last_6m_excl7days,net_fraction_revolving_burden,net_fraction_install_burden,num_bank_2_natl_trades_w_high_utilization,debt_to_income,emp_length,loan_amount,total_credit_limit,current_installment_accounts,paid_total,num_mort_accounts,account_never_delinq_percent,balance,num_historical_failed_to_pay,num_total_cc_accounts,num_cc_carrying_balance,age,monthly_income,number_of_dependents,number_real_estate_loans_or_lines,revolving_utilization_of_unsecured_lines,is_bad
66,109,7,52,3,2,2,80,-8,1,0,4,4,-8,-8,-8,18.15,18.15,1000,63788,7,132.17,0,76.0,905.69,0,17,4,32,1600.0,0.0,1,0.146518943,1
66,255,13,54,11,1,1,100,-7,0,0,0,0,83,-8,3,25.27,25.27,6000,69465,3,661.22,0,80.0,5646.12,1,9,2,44,2118.0,2.0,0,0.950703407,1
60,340,11,85,27,0,0,81,2,1,-7,0,0,40,100,2,11.2,11.2,5775,27537,2,955.1,1,88.5,5091.03,0,19,4,52,0.0,0.0,1,0.8835289,1
69,150,18,76,19,0,0,95,27,0,1,1,1,34,-8,1,18.7,18.7,15600,232943,3,15885.4601372045,2,100.0,0.0,0,9,3,47,0.0,2.0,1,0.922275671,1
64,78,2,44,20,2,1,91,38,3,1,7,7,64,55,1,24.19,24.19,10000,342794,4,1397.78,1,96.4,9109.69,0,12,4,40,5500.0,3.0,0,0.972867798,1
75,355,12,111,21,1,1,87,46,0,-7,2,2,50,64,2,2.38,2.38,10000,323200,0,7102.91,1,89.5,3445.34,0,17,4,48,6200.0,2.0,2,0.989357036,1
78,83,12,66,22,1,0,91,26,0,13,0,0,31,85,0,20.35,20.35,20000,52283,2,1275.4,1,92.0,19226.86,0,9,2,48,5800.0,3.0,0,1.0,1
80,40,40,40,1,0,0,100,-7,0,-8,0,0,27,-8,-8,35.15,35.15,20000,645243,5,2037.09,2,68.8,18634.9,0,8,3,43,7083.0,0.0,3,0.044146459,1
59,295,12,113,18,0,0,56,2,0,-7,0,0,58,19,3,29.36,0.0,12000,77668,1,865.0,1,82.1,11599.33,0,24,9,39,2700.0,1.0,0,0.923313557,1
67,159,14,88,14,1,1,87,25,0,-7,0,0,68,23,2,3.59,3.59,5000,24270,1,851.39,0,95.2,4420.65,0,11,2,44,2855.0,1.0,1,1.0,1
68,227,2,49,26,0,0,100,-7,6,0,19,18,30,75,2,26.19,26.19,3600,269765,2,555.76,3,93.3,3146.02,0,9,3,51,10605.0,1.0,2,0.937872733,1
63,33,4,15,11,0,0,82,0,6,5,0,0,13,-8,0,15.86,15.86,15000,80755,3,943.8,0,83.9,14716.98,0,14,9,41,0.0,0.0,0,1.0,1
68,203,13,84,23,0,0,96,1,0,0,0,0,81,68,3,10.72,10.72,31075,790483,3,2003.48,5,97.5,29888.78,0,22,6,53,0.0,0.0,0,0.829349586,1
63,83,6,63,23,0,0,91,27,1,-7,1,1,82,4,3,13.23,13.23,11600,709773,1,1510.09,6,79.3,10489.71,0,17,7,28,0.0,0.0,0,0.9999999,1
74,565,4,148,24,0,0,96,62,2,-7,0,0,34,90,1,17.85,17.85,30000,251721,3,3212.9,0,88.5,27931.95,0,30,11,41,0.0,0.0,2,0.868149281,1
83,195,4,94,18,0,0,100,-7,2,4,1,1,25,56,0,1.63,1.63,24000,8527,0,3881.91,0,77.8,21096.21,0,5,3,40,2127.0,1.0,0,0.627364386,1
82,374,29,131,17,0,0,94,56,0,0,6,6,1,-8,0,9.46,9.46,31000,39456,1,4987.19,0,80.0,27249.95,0,5,3,74,2200.0,0.0,0,1.0,1
79,345,17,124,12,0,0,100,-7,0,0,3,3,53,-8,1,19.11,19.11,12000,156968,1,1436.65,2,95.0,10759.06,0,11,3,27,4000.0,0.0,0,0.9999999,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,34.98,0.0,20000,140435,1,2133.84,4,92.3,18701.53,0,15,10,59,4000.0,0.0,1,0.016017375,1
56,129,6,49,14,3,1,55,7,2,0,0,0,100,83,1,13.14,0.0,14375,51300,0,918.11,0,90.9,13826.24,0,7,3,33,9791.0,3.0,0,0.361638362,1
77,291,3,116,14,0,0,100,-7,1,0,6,6,45,69,2,26.13,26.13,30000,405935,5,5397.3,1,96.4,26733.24,0,28,2,65,8333.0,1.0,1,0.090139297,1
64,190,7,70,34,0,0,91,7,1,0,0,0,18,70,2,7.02,7.02,15000,545100,3,2770.63,2,82.1,13410.6,0,15,7,40,6400.0,1.0,0,0.754439125,1
67,166,17,65,14,0,0,100,-7,0,-7,1,1,66,58,3,7.75,7.75,26000,371000,0,1676.66,3,93.0,25007.76,0,43,5,52,20833.0,0.0,1,0.216590725,1
65,169,12,73,53,1,1,100,-7,0,0,1,1,40,51,1,26.82,26.82,24000,662533,2,1694.36,5,93.0,23177.77,0,13,5,56,0.0,6.0,1,0.8752499,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3.67,3.67,5600,339000,0,961.99,2,73.3,4964.06,0,11,8,34,1680.0,4.0,1,0.936288089,1
54,225,0,79,44,3,2,75,3,6,1,5,5,18,77,0,13.4,13.4,28000,312418,2,2811.39,2,92.0,26136.03,0,14,2,70,3700.0,0.0,2,0.906002725,1
63,316,16,92,27,0,0,85,31,0,0,1,1,76,65,5,11.83,11.83,28000,496053,3,1849.07,3,83.3,26960.58,0,7,4,29,3000.0,2.0,0,0.392607393,1
67,136,28,85,14,0,0,86,-8,0,0,1,1,97,-8,4,4.75,4.75,7500,46750,2,1025.04,0,75.0,6822.92,0,3,2,25,0.0,0.0,0,1.0,1
66,40,4,20,11,0,0,100,-7,3,-7,4,4,69,94,1,9.89,9.89,16000,299226,1,2646.14,1,78.6,14105.04,0,10,7,27,2400.0,1.0,0,0.9999999,1
68,205,12,114,28,0,0,100,-7,0,2,1,1,63,-8,3,20.82,20.82,25600,77217,2,2994.99,0,89.3,24120.18,0,23,6,54,3080.0,1.0,0,0.657927591,1
63,46,2,23,16,0,0,100,-7,8,0,4,4,72,100,1,1.81,1.81,25200,286830,0,4135.03,6,95.8,22171.22,0,10,4,48,4584.0,0.0,1,0.056828985,1
64,144,5,64,30,0,0,97,-7,3,0,1,1,88,74,2,32.62,32.62,12800,35992,1,1908.9,0,94.7,12251.55,0,18,8,46,4000.0,0.0,2,0.913242009,1
75,146,14,73,8,0,0,75,5,0,22,0,0,0,-8,-8,5.44,5.44,18000,280900,0,1090.27,1,77.8,17083.45,0,6,4,48,4434.0,0.0,2,0.485303882,1
76,88,2,25,11,0,0,100,-7,7,-7,3,3,0,88,0,21.15,21.15,12800,55596,3,1888.49,0,93.3,11677.75,0,6,4,27,2000.0,0.0,1,0.024560965,1
66,121,1,36,6,0,0,100,-7,5,0,3,3,104,100,3,24.7,24.7,30850,243855,2,990.02,1,85.0,30151.13,0,22,12,59,3600.0,0.0,1,0.047726844,1
68,156,4,75,31,0,0,94,12,1,-7,0,0,41,85,0,17.09,17.09,2400,143750,2,233.93,2,79.3,2228.47,0,19,7,52,5300.0,1.0,0,0.946711363,1
64,76,23,46,19,2,2,95,6,0,0,0,0,87,58,4,11.92,0.0,10000,173343,1,1595.01,1,77.8,8773.94,0,6,1,31,3773.0,0.0,0,0.989273702,1
70,155,4,53,17,1,1,83,23,1,-7,3,3,43,78,1,13.4,13.4,28000,312418,2,2811.39,2,92.0,26136.03,0,14,2,60,931.0,0.0,0,0.9999999,1
68,377,10,81,16,1,0,90,58,3,0,2,1,54,35,1,19.92,19.92,16000,113654,5,2054.6,0,73.0,14458.03,0,20,13,42,0.0,0.0,1,0.9999999,1
66,15,6,11,2,0,0,100,-7,1,0,0,0,-8,-8,-8,18.78,18.78,7200,132026,2,826.87,1,60.0,6775.35,0,11,4,38,1500.0,1.0,0,0.77844644,1
66,115,15,64,13,2,1,93,41,0,0,5,4,66,-8,2,21.78,21.78,24000,291671,7,2119.01,0,100.0,22806.46,0,13,9,72,0.0,1.0,2,0.944447874,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,26.23,26.23,24000,228000,0,6375.18,1,81.0,19421.97,0,14,6,51,10605.0,1.0,2,0.937872733,1
75,305,2,95,38,2,1,95,39,3,0,4,3,26,-8,1,16.44,16.44,3000,288360,2,526.65,1,84.6,2673.31,0,16,11,47,9166.0,0.0,3,0.916983743,1
63,153,4,52,6,1,1,71,17,1,-7,1,1,54,76,1,21.13,21.13,35000,211924,5,4024.49,1,94.1,32925.98,0,7,3,28,0.0,0.0,0,0.9999999,1
60,110,6,64,10,2,2,45,59,2,0,4,3,28,-8,0,21.08,0.0,10000,19000,1,1823.03,0,95.2,8925.78,0,16,5,38,4000.0,2.0,2,0.405471322,1
70,112,1,45,15,0,0,94,21,2,0,1,1,39,82,1,18.15,18.15,1000,63788,7,132.17,0,76.0,905.69,0,17,4,29,5500.0,3.0,0,0.688525496,1
76,257,18,100,4,0,0,100,-7,0,0,0,0,80,-8,1,17.78,17.78,15000,260722,3,1487.98,1,77.0,14363.2,0,11,8,48,9575.0,0.0,1,0.64250751,1
71,285,3,84,25,1,0,93,26,1,0,7,7,30,38,1,10.92,10.92,10000,609250,0,644.73,4,78.6,9618.26,0,22,5,62,14166.0,1.0,1,0.950170819,1
60,208,4,75,40,1,1,87,14,4,0,5,5,91,87,2,22.19,22.19,8000,37300,0,864.89,0,92.9,7488.12,0,14,2,44,14700.0,2.0,5,0.991850547,1
63,66,7,22,20,0,0,100,-7,4,4,1,1,47,38,1,21.13,21.13,35000,211924,5,4024.49,1,94.1,32925.98,0,7,3,47,3000.0,1.0,2,0.9999999,1
87,215,14,63,20,0,0,96,31,0,0,1,1,0,-8,0,9.41,9.41,16100,38020,1,1894.12,1,50.0,15164.37,1,7,5,42,4460.0,4.0,2,0.948864448,1
58,136,13,150,14,1,0,71,1,0,12,0,0,47,-8,3,8.45,8.45,10000,28200,0,1274.96,1,83.3,9023.01,0,8,4,26,533.0,2.0,0,0.0,1
59,185,6,81,47,2,0,90,29,1,2,3,3,61,87,3,5.96,5.96,4800,38400,0,648.78,0,90.0,4357.6,0,10,5,53,4800.0,0.0,0,0.82394084,1
45,56,10,35,4,3,3,75,2,1,-7,4,4,68,69,0,10.53,0.0,27000,101084,1,2695.12,2,70.6,25117.49,0,12,7,40,3010.0,0.0,1,0.906976744,1
52,132,13,62,21,1,1,86,5,0,0,1,1,41,90,1,16.19,16.19,20000,342336,2,1765.84,7,93.0,19005.39,0,16,10,48,3000.0,1.0,1,0.26311235,1
77,146,11,64,11,1,1,92,-8,1,3,1,1,7,-8,0,18.46,18.46,19500,79288,2,1336.63,0,95.0,18643.33,0,17,4,54,70575.0,1.0,0,0.168316252,1
79,382,4,63,63,0,0,100,-7,3,6,0,0,10,10,1,30.46,30.46,35000,208615,2,5097.0,0,57.9,32016.12,0,8,3,29,2200.0,1.0,0,0.722951803,1
75,44,8,24,8,0,0,100,-7,2,0,0,0,49,72,0,8.83,8.83,40000,430548,2,6446.64,4,90.5,35160.4,0,12,4,49,7500.0,0.0,0,0.778702163,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,13.4,13.4,28000,312418,2,2811.39,2,92.0,26136.03,0,14,2,50,4200.0,4.0,0,0.055523612,1
69,41,9,27,3,1,1,75,36,1,-7,0,0,24,-8,-8,17.76,17.76,16000,201092,1,1707.07,1,78.9,14961.22,0,18,7,51,2309.0,0.0,0,0.530960507,1
73,99,8,60,22,0,0,95,-8,2,0,0,0,58,79,3,10.74,10.74,28000,17749,1,3199.33,0,60.0,26259.58,0,4,1,28,2400.0,1.0,0,0.947442636,1
59,146,5,60,21,0,0,91,2,2,0,4,4,34,46,2,74.86,74.86,10000,51689,2,1081.12,0,80.0,9360.14,1,5,3,49,5859.0,0.0,3,0.014621897,1
58,39,4,22,12,0,0,83,6,3,0,3,3,45,100,1,10.5,10.5,6000,270485,1,977.26,3,87.1,5278.86,0,11,3,39,0.0,0.0,3,0.974681222,1
77,187,8,44,14,0,0,93,56,2,1,1,1,5,-8,0,15.73,15.73,15000,187987,1,1853.36,2,75.0,14177.43,0,8,5,41,1800.0,0.0,1,1.0,1
61,175,15,74,11,1,1,82,10,0,-7,1,0,71,77,2,1.88,1.88,7000,61061,0,1063.19,2,66.7,6109.83,0,3,2,32,3000.0,0.0,0,0.591610519,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,22.77,22.77,13000,209110,2,963.02,4,90.0,12537.25,0,9,6,38,6800.0,3.0,2,0.664650863,1
68,353,1,131,10,7,2,50,20,1,0,2,2,27,-8,1,20.76,20.76,9600,76546,3,935.71,2,93.3,8913.89,0,11,4,59,4000.0,3.0,0,0.118334533,1
68,374,4,72,21,0,0,95,2,5,0,0,0,45,79,1,7.16,7.16,25200,186100,1,1498.87,1,96.7,24146.85,0,19,5,40,5800.0,0.0,2,0.419271891,1
63,154,20,85,21,2,2,92,7,0,1,3,3,92,-8,1,18.54,18.54,20000,463535,4,1973.09,3,98.3,19128.86,0,40,11,39,12900.0,2.0,2,0.754983923,1
60,240,60,135,11,1,1,67,4,0,0,4,4,20,-8,1,9.63,9.63,35000,886199,3,5960.52,2,96.9,30972.01,1,16,4,58,2700.0,0.0,1,1.0,1
83,96,4,198,15,1,0,94,52,4,-7,1,1,5,-8,0,27.32,27.32,10000,169141,2,908.91,1,81.8,9510.61,0,7,4,69,4100.0,0.0,0,1.0,1
80,216,7,92,26,0,0,100,-7,1,0,7,6,2,43,0,11.59,0.0,10000,98950,0,1098.16,5,75.0,9336.7,0,17,7,42,6300.0,3.0,0,0.496942483,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,16.91,16.91,10000,26603,1,813.88,0,80.0,9715.1,0,3,3,78,4000.0,0.0,0,0.031585449,1
57,164,7,62,16,1,1,72,2,2,0,1,1,67,62,3,10.67,10.67,6000,62609,2,862.38,0,81.0,5481.23,0,10,4,41,5500.0,0.0,0,0.9999999,1
55,75,7,45,16,0,0,94,0,2,-7,3,3,53,-8,3,14.38,14.38,10000,368007,2,657.44,2,92.3,9533.25,1,8,4,56,9094.0,4.0,1,0.078929148,1
88,367,4,148,15,0,0,100,-7,1,-8,0,0,0,-8,-8,22.52,0.0,7500,46874,1,716.92,0,92.9,6956.34,0,12,9,30,1400.0,0.0,0,1.0,1
60,125,8,34,26,0,0,96,10,2,0,3,3,56,70,1,22.08,22.08,15000,70301,4,1907.15,0,93.5,14218.17,0,24,6,36,2800.0,2.0,0,0.736344538,1
62,159,6,67,14,0,0,86,3,3,0,2,2,71,93,1,18.98,18.98,20000,387095,2,1382.67,4,91.7,19297.02,0,3,2,26,2900.0,0.0,0,0.9999999,1
56,201,7,78,23,0,0,55,1,4,-7,4,4,68,-8,1,7.56,7.56,17000,73822,10,1547.43,0,85.7,15698.25,0,18,1,35,3818.0,2.0,2,0.641769724,1
61,214,5,92,38,0,0,95,4,2,1,6,6,26,76,3,15.97,15.97,28000,744173,1,3352.19,9,87.0,25104.47,0,19,10,36,5230.0,0.0,1,0.784431138,1
50,239,10,76,21,4,3,72,2,2,0,2,2,58,94,0,27.25,27.25,35000,124139,2,3493.67,3,96.0,32559.72,0,10,2,46,13143.0,2.0,3,0.0,1
63,163,6,68,35,1,0,86,0,2,2,1,1,18,80,1,38.01,0.0,7000,107767,3,1053.06,0,85.7,6423.88,0,14,5,41,3500.0,3.0,0,0.9999999,1
60,151,32,79,8,2,0,80,5,0,0,0,0,112,-8,1,15.26,0.0,8000,43052,2,1353.16,0,96.8,7073.04,1,16,5,32,3792.0,0.0,0,0.9999999,1
65,176,3,101,34,0,0,92,14,1,0,3,3,87,0,6,23.15,0.0,5000,44840,0,467.56,0,89.5,4627.27,0,32,4,35,2900.0,2.0,0,0.806607449,1
65,54,13,34,9,0,0,100,-7,0,0,0,0,90,58,3,15.45,15.45,8000,480384,2,1441.43,3,52.4,6826.0,0,9,4,36,905.0,1.0,0,0.982462618,1
66,174,2,59,7,1,1,90,-8,2,0,1,1,86,-8,1,4.65,4.65,4000,189933,1,360.17,5,100.0,3690.38,0,14,2,36,2653.0,1.0,0,0.978185784,1
61,109,4,48,11,0,0,92,5,2,0,5,5,64,82,1,5.01,5.01,2000,170502,1,182.06,2,57.1,1846.85,0,10,5,37,8439.0,2.0,4,0.777231374,1
81,128,5,58,7,0,0,100,-7,1,1,1,1,31,81,1,13.19,13.19,3000,34580,2,380.9,0,57.9,2706.83,0,17,0,45,11350.0,0.0,3,0.909003988,1
66,173,1,75,30,0,0,97,7,1,-7,1,0,43,100,1,20.26,20.26,1000,45979,1,108.12,0,70.0,936.01,0,7,3,24,0.0,0.0,0,0.944422231,1
54,90,6,37,13,2,2,86,7,1,0,0,0,66,58,1,6.42,6.42,6050,15800,0,829.4,0,75.0,5503.82,0,21,6,49,12350.0,0.0,2,0.906241556,1
54,316,15,116,16,3,1,57,3,0,0,2,2,28,-8,0,16.74,16.74,5000,253699,2,463.47,4,92.0,4623.95,0,9,5,54,6432.0,1.0,1,0.742171885,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,5.57,5.57,8000,7100,0,1041.43,0,80.0,7234.29,0,6,2,41,6900.0,3.0,5,0.478124637,1
57,104,5,52,26,0,0,88,5,3,0,3,3,36,58,1,12.23,12.23,15000,367605,3,1494.41,1,93.9,13745.41,0,26,8,39,0.0,0.0,3,0.974681222,1
57,212,2,87,29,1,1,94,61,4,0,5,5,57,69,2,19.7,19.7,7000,243676,5,1224.62,3,57.9,6215.74,0,6,3,31,4750.0,0.0,2,0.234865214,1
83,321,2,103,31,0,0,100,-7,4,5,1,1,33,97,0,1.52,1.52,20000,383200,0,965.42,2,66.7,19575.02,0,2,2,34,0.0,0.0,0,0.9999999,1
79,157,1,51,20,0,0,100,-7,4,1,1,1,11,-8,2,17.98,17.98,15000,885268,6,1402.68,7,87.2,13881.81,0,11,5,42,3726.0,4.0,0,0.922269433,1
71,132,2,53,10,1,0,85,23,2,0,1,1,36,85,1,18.73,18.73,20000,368376,2,2643.48,1,86.7,18114.51,0,22,9,33,2683.0,0.0,0,1.0,1
79,181,5,77,20,0,0,100,-7,2,0,3,3,42,74,1,3.27,3.27,10000,16468,0,10169.943333332,0,90.9,0.0,0,8,4,61,12513.0,1.0,2,0.86141942,1
83,210,3,74,24,0,0,100,-7,3,0,3,3,11,87,0,12.86,0.0,16000,116720,0,1476.54,1,86.7,14796.68,0,12,4,40,1240.0,0.0,0,0.95802099,1
57,180,9,98,19,3,3,74,4,1,0,1,1,21,95,0,31.19,31.19,18000,166535,6,1742.46,2,97.1,16704.41,1,14,7,52,1345.0,1.0,1,0.9999999,1
65,121,9,48,20,1,1,95,14,1,0,0,0,49,42,0,11.72,11.72,4800,59231,2,886.62,0,66.7,4291.38,0,7,4,56,4380.0,2.0,1,1.0,1
88,324,18,126,17,0,0,100,-7,0,-7,0,0,4,-8,1,18.92,18.92,12000,524299,1,12045.150000013,2,90.5,0.0,0,14,3,44,0.0,0.0,0,0.401453472,1
71,383,8,76,19,2,2,86,11,1,2,1,1,26,79,1,22.08,22.08,15000,70301,4,1907.15,0,93.5,14218.17,0,24,6,37,5600.0,2.0,0,0.9999999,1
61,135,1,34,4,1,1,83,19,1,-7,0,0,24,-8,0,27.48,27.48,1500,72262,4,289.82,0,95.0,1349.58,0,9,4,46,610.0,1.0,0,0.9999999,1
80,231,3,61,27,0,0,100,-7,4,18,0,0,10,92,0,26.28,26.28,6600,68558,3,1177.5,0,96.0,5871.46,1,12,2,41,9349.0,1.0,3,0.194392606,1
65,208,3,84,20,0,0,85,18,3,0,0,0,55,92,2,30.8,30.8,3300,49118,8,373.33,0,77.8,3099.31,0,10,2,47,4140.0,2.0,2,0.55746007,1
79,116,8,67,46,0,0,100,-7,2,0,0,0,4,28,1,21.5,21.5,10000,26400,0,1066.96,1,91.7,9350.23,0,21,4,40,2000.0,2.0,0,0.825793552,1
66,-8,6,59,31,0,0,100,-7,3,-7,0,0,60,70,2,16.19,16.19,20000,342336,2,1765.84,7,93.0,19005.39,0,16,10,38,5416.0,0.0,1,0.660467906,1
76,177,3,53,28,0,0,100,-7,4,-7,2,2,1,81,0,15.91,15.91,7500,306167,2,682.7,3,97.0,6925.69,0,14,4,28,2833.0,0.0,0,0.9999999,1
59,134,6,48,11,1,1,60,3,2,17,0,0,49,91,0,3.47,3.47,11500,141959,0,1607.44,4,89.8,10476.14,0,27,10,46,0.0,0.0,2,0.371099105,1
57,151,7,65,14,4,4,81,5,2,-7,1,1,36,90,0,17.05,17.05,24000,150443,5,2196.57,3,77.8,23436.77,0,8,4,62,5050.0,1.0,1,0.005160767,1
55,18,1,8,4,0,0,100,-7,4,0,4,4,93,89,-8,8.94,8.94,36000,429300,0,36938.5889883772,2,76.9,0.0,0,9,5,49,4000.0,3.0,1,0.9999999,1
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,14.56,14.56,15500,438603,4,2426.85,1,86.8,13545.48,0,16,6,43,0.0,0.0,0,0.9999999,1
64,168,1,71,22,2,2,96,66,2,-7,3,3,91,70,1,26.19,26.19,3600,269765,2,555.76,3,93.3,3146.02,0,9,3,52,8902.0,2.0,3,0.415430267,1
75,179,6,83,23,0,0,100,-7,1,-7,0,0,43,84,1,29.42,29.42,15000,307044,2,2537.13,4,62.9,13262.0,0,24,9,57,5370.0,3.0,2,0.072029642,1
-9,173,2,59,74,3,3,99,8,9,0,10,9,22,97,4,3.7,3.7,5000,1900,0,829.04,0,66.7,4412.9,0,6,3,44,2855.0,1.0,1,1.0,1
69,66,8,38,15,1,1,94,21,2,0,1,1,38,58,0,16.44,16.44,3000,288360,2,526.65,1,84.6,2673.31,0,16,11,47,3750.0,1.0,0,0.978808477,1
70,112,7,51,27,1,0,96,79,3,0,0,0,49,85,2,17.93,17.93,5500,153108,0,351.51,2,62.5,5235.3,0,12,7,39,6875.0,2.0,1,0.165507635,1
66,14,12,13,2,0,0,100,-7,0,-7,4,4,-8,83,-8,21.9,21.9,35000,105963,2,5059.99,2,86.0,32016.12,0,9,7,23,820.0,0.0,0,0.443164529,1
59,129,4,43,15,1,0,94,68,4,1,6,6,71,92,3,19.42,19.42,12600,572894,2,1443.04,2,86.8,11843.99,0,24,9,36,6600.0,2.0,1,0.303710287,1
59,-8,5,82,20,5,5,78,6,1,4,1,1,98,84,-8,8.38,8.38,16000,61965,3,2098.31,0,65.6,14447.45,0,16,4,72,2655.0,0.0,2,0.670736765,1
61,54,3,20,5,0,0,100,-7,2,0,3,3,93,94,3,13.34,0.0,20000,276435,1,2999.68,3,94.7,17408.96,0,32,5,46,7500.0,2.0,1,0.0,1
70,142,6,70,37,2,1,88,44,1,2,1,1,40,79,1,24.99,24.99,10000,83886,3,1353.48,2,100.0,9511.18,0,13,9,50,15000.0,0.0,0,0.246941495,1
81,163,7,75,22,1,1,91,26,1,14,0,0,4,63,0,23.35,23.35,2500,73554,10,441.5,0,97.6,2224.02,0,10,8,45,7054.0,1.0,0,1.0,1
62,46,25,36,4,0,0,100,-7,0,0,1,1,98,-8,2,23.14,23.14,5000,283323,1,794.91,2,33.3,4386.95,0,5,2,40,6800.0,0.0,0,0.912345966,1
83,476,5,125,28,1,0,90,33,3,0,1,1,5,-8,0,1.81,1.81,25200,286830,0,4135.03,6,95.8,22171.22,0,10,4,65,0.0,0.0,2,0.941515206,1
77,147,3,65,15,0,0,93,30,2,0,3,3,21,37,0,19.25,19.25,18000,72964,1,3398.61,0,96.0,15164.27,0,19,5,51,0.0,0.0,0,0.769792467,1
61,113,3,29,32,0,0,100,-7,12,3,2,2,36,72,2,5.98,5.98,8000,193950,2,1081.32,2,63.6,7262.63,0,6,4,46,5075.0,1.0,1,0.425135764,1
82,220,5,59,26,0,0,100,-7,3,0,2,2,24,-8,1,17.05,17.05,24000,150443,5,2196.57,3,77.8,23436.77,0,8,4,62,0.0,1.0,0,0.9999999,1
76,243,4,101,24,0,0,96,5,2,0,0,0,17,-8,0,6.07,6.07,10000,394409,3,1437.29,4,71.4,9135.4,0,4,2,62,0.0,0.0,0,0.810118676,1
51,129,14,72,8,5,3,54,3,0,-7,1,1,95,80,2,58.53,58.53,20000,53608,2,2836.85,0,84.6,18246.48,0,9,2,50,2385.0,2.0,0,0.9999999,1
65,321,6,114,27,1,1,82,17,3,0,0,0,66,-8,1,15.08,15.08,40000,97553,2,3601.46,0,81.8,36904.08,0,7,4,24,500.0,0.0,0,0.880319909,1
64,142,1,34,12,2,2,85,35,6,0,2,2,24,67,0,14.42,14.42,22250,592574,5,2321.53,3,95.7,20768.85,0,16,6,41,15000.0,3.0,12,0.239849079,1
59,148,29,79,9,1,0,60,11,0,0,0,0,86,46,1,14.52,14.52,17000,41896,2,17141.185,3,96.4,0.0,0,19,0,51,6620.0,3.0,9,0.407310995,1
63,200,18,79,16,0,0,82,3,0,9,0,0,31,68,1,8.88,8.88,20000,364781,0,2452.49,2,97.1,17971.08,0,26,13,68,0.0,0.0,0,0.99064306,1
63,159,5,68,39,1,0,98,17,1,-7,0,0,73,89,2,13.87,13.87,11200,471269,2,700.25,4,94.1,10761.57,0,11,4,30,3260.0,1.0,0,0.4546851,1
56,233,6,194,8,1,1,60,0,1,-7,0,0,25,-8,0,17.98,17.98,15000,885268,6,1402.68,7,87.2,13881.81,0,11,5,44,4470.0,0.0,2,0.586044688,1
55,159,5,76,14,3,1,63,0,2,0,0,0,45,46,0,8.97,8.97,20000,29650,1,1368.0,0,76.9,19287.91,0,12,2,40,8000.0,3.0,1,1.0,1
65,264,3,115,11,0,0,57,1,1,0,2,2,19,63,1,7.32,7.32,12000,294268,2,1139.46,3,88.2,11124.02,0,11,4,30,3910.0,3.0,0,0.9999999,1
75,44,8,24,8,0,0,100,-7,2,0,0,0,49,72,0,6.22,6.22,24000,60510,2,2996.37,1,100.0,21606.89,0,12,5,49,3162.0,0.0,0,0.801410106,1
57,66,5,36,19,0,0,95,-8,2,0,1,1,92,61,2,10.62,10.62,15000,52116,1,1402.68,0,100.0,13881.81,0,16,2,33,0.0,4.0,2,0.9999999,1
65,140,14,49,12,1,1,100,-7,0,0,0,0,66,-8,0,23.84,23.84,7500,39861,1,1084.3,0,61.1,6860.58,0,14,8,53,11200.0,1.0,8,1.0,1
68,142,1,72,55,0,0,100,-7,8,1,2,2,58,81,5,17.48,17.48,30000,692921,2,4137.3,4,93.9,27196.8,1,38,19,58,14016.0,0.0,3,0.573474592,1
73,201,4,59,9,0,0,100,-7,4,2,4,4,38,85,2,28.66,28.66,30000,307361,2,4332.8,3,82.2,26865.2,0,20,5,23,0.0,0.0,0,1.0,1
63,206,2,66,19,0,0,82,6,4,0,2,2,56,39,1,21.9,21.9,35000,105963,2,5059.99,2,86.0,32016.12,0,9,7,67,0.0,0.0,0,0.962732919,1
61,222,3,63,43,1,0,91,9,9,4,2,2,57,5,3,19.36,19.36,10000,302653,2,717.33,6,88.5,9576.69,1,13,5,31,3315.0,1.0,0,0.097533881,1
66,105,6,41,13,0,0,85,3,3,0,2,2,36,94,0,44.85,44.85,35000,107054,2,5402.97,3,90.9,30586.59,0,25,7,54,7500.0,0.0,2,0.922538497,1
70,166,7,86,19,0,0,95,20,1,0,0,0,59,79,1,24.68,24.68,35000,776505,2,3275.75,3,92.0,33391.61,0,18,13,42,6116.0,2.0,0,0.861961274,1
